iter,time,Mx,My,Mz,DMx,DMy,DMz,x,y,z,rxx,rxy,rxz,ryx,ryy,ryz,rzx,rzy,rzz
10,3.602038,-9.446209,-12.758904,-12.836736,-2.01198,2.718043,1.598484,-0.266134,-0.083207,0.157889,-0.929852,0.071403,-0.360939,0.058678,-0.953375,-0.296029,-0.365293,-0.296479,0.882418
6,2.333988,-9.779657,-14.567904,-12.636341,-0.333448,-1.808999,0.200394,-0.274151,-0.054892,0.135484,-0.864789,0.222501,-0.450149,-0.043003,-0.938633,-0.342227,-0.498748,-0.276639,0.821414
7,2.783754,-8.820574,-12.593456,-12.403166,0.959083,1.974448,0.233175,-0.26359,-0.089755,0.164265,-0.939836,0.013106,-0.341374,0.055051,-0.989052,-0.136912,-0.339485,-0.147492,0.928976
7,2.735792,-7.195478,-12.614986,-14.533493,1.625096,-0.02153,-2.130327,-0.250228,-0.127504,0.126156,-0.841811,-0.097367,-0.530918,0.090026,-0.992344,0.084545,-0.53524,0.023381,0.844376
7,2.691796,-8.688515,-13.664709,-12.468056,-1.493038,-1.049723,2.065437,-0.26849,-0.079354,0.146897,-0.90382,0.077927,-0.420756,-0.013886,-0.994254,-0.106143,-0.426698,-0.09011,0.899894
9,3.736802,-6.66362,-13.979404,-15.210117,2.024895,-0.314695,-2.742061,-0.249786,-0.122225,0.095514,-0.751227,-0.027103,-0.659487,-0.045847,-0.989626,0.136157,-0.656603,0.132574,0.742493
7,2.706861,-7.910694,-12.641088,-14.188211,-1.247073,1.338316,1.021906,-0.255782,-0.115485,0.133655,-0.871004,-0.046415,-0.489079,0.105934,-0.993074,-0.050818,-0.483443,-0.096094,0.870086
7,2.541768,-8.817074,-14.345881,-13.223118,-0.90638,-1.704793,0.965093,-0.269601,-0.07561,0.126866,-0.853993,0.135379,-0.502363,-0.023686,-0.9828,-0.183149,-0.518629,-0.144541,0.842693
7,2.598775,-6.810232,-14.714716,-15.003855,2.006842,-0.368835,-1.780737,-0.253835,-0.110422,0.088945,-0.731894,0.03085,-0.68072,-0.100814,-0.989195,0.106438,-0.670367,0.14659,0.727406
5,1.815608,-6.909032,-15.349451,-15.300748,-0.098801,-0.634735,-0.296893,-0.253873,-0.102876,0.076491,-0.687218,0.0888,-0.721004,-0.135163,-0.989631,0.048586,-0.709533,0.130902,0.692407
4,1.512296,-7.069574,-15.060937,-15.158125,-0.160542,0.288514,0.142622,-0.255226,-0.103442,0.083006,-0.713323,0.077611,-0.696525,-0.102224,-0.994131,0.035397,-0.689978,0.096492,0.71737
10,3.554924,-9.087184,-13.551298,-15.188986,-2.017609,1.509638,-0.03086,-0.26223,-0.094362,0.111269,-0.821274,0.122713,-0.55718,0.122109,-0.92791,-0.352238,-0.560327,-0.357378,0.747204
6,2.130727,-8.987891,-12.439252,-14.168085,0.099292,1.112046,1.020901,-0.260185,-0.103537,0.140805,-0.896744,0.019715,-0.44211,0.136968,-0.949447,-0.282471,-0.425388,-0.313902,0.848829
11,3.921973,-7.305056,-12.889298,-12.161684,1.682835,-0.450047,2.0064,-0.259611,-0.104102,0.158298,-0.91823,-0.080534,-0.387773,0.016638,-0.974466,0.223917,-0.396015,0.199211,0.896374
6,2.2409,-7.570432,-13.114333,-13.573978,-0.265376,-0.225035,-1.412293,-0.258346,-0.110034,0.135103,-0.871801,-0.044209,-0.487861,0.040004,-0.996968,0.06674,-0.489465,0.038678,0.871164
7,2.613817,-8.278935,-14.069378,-14.545845,-0.708504,-0.955045,-0.971868,-0.262298,-0.095427,0.110125,-0.811871,0.087861,-0.577187,0.030231,-0.987582,-0.154171,-0.583711,-0.142651,0.799332
11,3.841451,-6.661705,-12.24602,-13.229414,1.61723,1.823359,1.316431,-0.249097,-0.12926,0.149893,-0.883774,-0.175805,-0.433631,0.07318,-0.95286,0.294451,-0.465099,0.228566,0.855243
7,2.534285,-8.331126,-12.930885,-13.394075,-1.669421,-0.684865,-0.164662,-0.261605,-0.100655,0.143112,-0.896779,-0.000364,-0.442478,0.067588,-0.993604,-0.09046,-0.439705,-0.111052,0.89125
9,3.62719,-6.565696,-14.252633,-12.38447,1.76543,-1.321748,1.009605,-0.262485,-0.100917,0.131677,-0.855495,-0.045788,-0.515783,-0.133442,-0.924156,0.357951,-0.493249,0.375201,0.784812
10,3.76016,-8.278707,-13.622112,-14.789033,-1.713011,0.63052,-2.404562,-0.259961,-0.10235,0.11271,-0.82126,0.060072,-0.567382,0.070138,-0.983346,-0.167665,-0.568137,-0.177533,0.803556
5,1.933004,-8.233233,-14.738497,-15.317993,0.045474,-1.116384,-0.528961,-0.26029,-0.091917,0.089973,-0.745938,0.145527,-0.649922,0.014524,-0.979759,-0.199654,-0.666008,-0.158413,0.72893
7,2.611821,-7.329447,-14.618301,-13.098113,0.903786,0.120196,2.219881,-0.264842,-0.092117,0.118755,-0.827965,0.03926,-0.559403,-0.108747,-0.984214,0.13963,-0.545285,0.176506,0.819457
12,4.331321,-8.622087,-12.985807,-14.942611,-1.29264,1.632493,-1.844498,-0.258748,-0.106446,0.120317,-0.845811,0.042862,-0.531757,0.129895,-0.959938,-0.248289,-0.52119,-0.279128,0.806504
7,2.500235,-8.398793,-14.409971,-13.201231,0.223294,-1.424164,1.74138,-0.268341,-0.080482,0.12452,-0.847943,0.107746,-0.519022,-0.042225,-0.994669,-0.09408,-0.526525,-0.057874,0.848187
9,3.109308,-9.48647,-14.043803,-15.247711,-1.087678,0.366168,-2.04648,-0.265061,-0.082911,0.105861,-0.801169,0.188325,-0.568034,0.113752,-0.896647,-0.427885,-0.589991,-0.407481,0.697043
11,3.964982,-7.357552,-12.932435,-15.375996,2.128918,1.111369,-0.128284,-0.249445,-0.126294,0.109429,-0.801812,-0.04624,-0.595785,0.09455,-0.995475,-0.009436,-0.592826,-0.063916,0.80279
7,2.614038,-8.012968,-14.273791,-12.612796,-0.655416,-1.341356,2.7632,-0.268121,-0.0827,0.133112,-0.869157,0.067637,-0.48989,-0.067158,-0.997294,0.0299,-0.486679,0.058905,0.871593
4,1.709957,-7.727709,-13.953491,-12.908103,0.285259,0.3203,-0.295308,-0.264931,-0.092828,0.13289,-0.868539,0.023786,-0.495049,-0.041863,-0.996348,0.074425,-0.491615,0.08539,0.866616
7,2.55029,-7.217976,-15.353226,-15.136137,0.509733,-1.399736,-2.228034,-0.256574,-0.097731,0.079886,-0.701868,0.108345,-0.704019,-0.112951,-0.9936,0.000652,-0.699734,0.080011,0.709909
10,3.755993,-9.180149,-12.990513,-14.756913,-1.962173,2.362714,0.379224,-0.262066,-0.097796,0.125401,-0.861253,0.08179,-0.501551,0.13477,-0.927214,-0.349443,-0.493695,-0.368604,0.787652
9,3.487987,-7.011144,-13.35024,-15.167293,2.169005,-0.359727,-0.41038,-0.249935,-0.124834,0.105859,-0.787078,-0.046794,-0.615077,0.033126,-0.996559,0.075977,-0.616727,0.039438,0.786189
7,2.695204,-6.850194,-15.032372,-12.516565,0.16095,-1.682132,2.650727,-0.265992,-0.089413,0.118476,-0.822858,0.028462,-0.567533,-0.186519,-0.94354,0.273757,-0.527917,0.331256,0.782032
12,4.590734,-8.931705,-14.72468,-15.37363,-2.081511,0.307692,-2.857064,-0.263344,-0.082598,0.092569,-0.754528,0.197468,-0.625854,0.05937,-0.94021,-0.335382,-0.6548,-0.290273,0.697839
7,2.698533,-7.454915,-14.405904,-14.599065,1.47679,0.318776,0.774564,-0.25878,-0.103025,0.101397,-0.779349,0.050113,-0.624582,-0.038714,-0.9992,0.010053,-0.623793,0.032026,0.780934
5,1.884334,-8.767056,-15.346306,-13.358424,-1.312141,-0.940402,1.240641,-0.271042,-0.065222,0.110049,-0.798187,0.200246,-0.568154,-0.0823,-0.978471,-0.189266,-0.593976,-0.104338,0.797688
5,1.746291,-8.992356,-14.763751,-13.856187,-0.225299,0.582555,-0.497763,-0.26932,-0.072595,0.112965,-0.813243,0.181677,-0.552837,-0.013665,-0.965573,-0.259772,-0.581124,-0.203747,0.787897
4,1.363102,-9.338838,-15.216593,-12.935443,-0.346482,-0.452842,0.920743,-0.273703,-0.05556,0.119933,-0.82196,0.233063,-0.519675,-0.072569,-0.958432,-0.275937,-0.562501,-0.189136,0.804873
7,2.659661,-7.65841,-15.442493,-14.779269,1.680429,-0.2259,-1.843826,-0.260825,-0.088645,0.085242,-0.721911,0.140251,-0.677624,-0.096431,-0.993363,-0.062692,-0.682173,0.020094,0.730915
7,2.752452,-8.092476,-13.276307,-13.57609,-0.434066,2.166186,1.20318,-0.261703,-0.101107,0.134616,-0.875959,0.007024,-0.482334,0.04382,-0.997833,-0.049092,-0.481747,-0.064154,0.873959
6,2.338379,-7.093699,-12.70796,-13.876319,0.998777,0.568347,-0.300229,-0.2525,-0.123338,0.134707,-0.861756,-0.106631,-0.49599,0.062493,-0.986299,0.152673,-0.505625,0.100601,0.856868
7,2.634527,-9.00194,-14.09373,-12.13181,-1.908241,-1.38577,1.744509,-0.271717,-0.066968,0.146101,-0.89806,0.132748,-0.419364,-0.052843,-0.987005,-0.151752,-0.434145,-0.114144,0.893582
7,2.609533,-9.310341,-14.538333,-14.329349,-0.308401,-0.444604,-2.197539,-0.268507,-0.073981,0.11116,-0.810037,0.195175,-0.552944,0.034826,-0.936976,-0.347653,-0.586053,-0.300922,0.752322
5,1.701681,-8.441537,-14.463775,-14.739923,0.868804,0.074558,-0.410574,-0.263293,-0.08943,0.10264,-0.78798,0.130867,-0.601632,0.019985,-0.979171,-0.202054,-0.615696,-0.171281,0.769143
6,2.301879,-8.288643,-12.999557,-13.497212,0.152894,1.464218,1.242711,-0.261501,-0.101189,0.140456,-0.890722,0.001824,-0.454546,0.06565,-0.993995,-0.087547,-0.452071,-0.107843,0.885439
7,2.466308,-7.234419,-14.763012,-13.780466,1.054224,-1.763455,-0.283254,-0.262101,-0.096706,0.106887,-0.792845,0.046945,-0.607613,-0.10686,-0.988367,0.108216,-0.595689,0.150785,0.788935
10,3.520923,-9.458255,-13.447986,-14.42604,-2.223835,1.315025,-0.645574,-0.265896,-0.086246,0.12539,-0.858259,0.130731,-0.496287,0.10036,-0.918458,-0.382574,-0.5059,-0.378205,0.775259
5,1.679296,-9.726161,-14.57601,-14.039902,-0.267906,-1.128023,0.386138,-0.270833,-0.06588,0.116498,-0.820975,0.225535,-0.524532,0.032126,-0.911774,-0.409433,-0.570681,-0.353038,0.741409
15,5.763771,-7.765548,-12.232489,-13.705194,1.960613,2.343521,0.334708,-0.254008,-0.118836,0.146219,-0.894917,-0.09129,-0.436796,0.119335,-0.992789,0.011393,-0.434783,-0.041939,0.899558
7,2.698727,-9.798472,-13.492235,-12.726824,-2.032924,-1.259746,0.97837,-0.270647,-0.068596,0.150298,-0.909294,0.149631,-0.388323,0.014722,-0.935004,-0.35433,-0.416154,-0.327948,0.848095
7,2.654563,-9.432608,-12.418213,-15.091772,0.365864,1.074022,-2.364949,-0.259818,-0.103546,0.128803,-0.873018,0.064747,-0.48337,0.183383,-0.888668,-0.420286,-0.456816,-0.455607,0.76403
9,3.211743,-7.53248,-12.030942,-14.720992,1.900128,0.387272,0.37078,-0.248288,-0.131184,0.132126,-0.858254,-0.111145,-0.501046,0.155978,-0.98775,-0.004571,-0.494518,-0.082095,0.865282
6,2.16587,-8.138961,-12.185937,-15.318966,-0.60648,-0.154995,-0.597973,-0.250906,-0.124782,0.122849,-0.846849,-0.043537,-0.530048,0.181974,-0.967746,-0.174224,-0.505464,-0.244043,0.827617
7,2.535166,-8.045789,-13.773873,-13.083714,0.093172,-1.587937,2.235252,-0.265062,-0.092006,0.134266,-0.874029,0.036171,-0.484526,-0.011705,-0.99991,-0.006576,-0.484846,-7.6e-05,0.8746
7,2.753602,-7.140025,-14.972528,-12.897316,0.905764,-1.198655,0.186398,-0.265707,-0.089115,0.115358,-0.816111,0.04779,-0.575915,-0.154914,-0.969981,0.187455,-0.549882,0.242295,0.799326
7,2.508178,-7.188636,-15.176535,-14.886467,-0.048611,-0.204006,-1.989151,-0.257497,-0.099031,0.085602,-0.722606,0.088784,-0.685535,-0.10987,-0.993528,0.028821,-0.678817,0.096185,0.727981
7,2.495135,-8.17912,-14.077161,-14.338152,-0.990484,1.099374,0.548316,-0.262624,-0.095446,0.112573,-0.818149,0.077885,-0.569707,0.016966,-0.992614,-0.120124,-0.575004,-0.107973,0.810994
6,2.438953,-8.943219,-13.490942,-14.260787,-0.764099,0.586219,0.077364,-0.2644,-0.091692,0.124974,-0.856538,0.093099,-0.507617,0.078661,-0.959092,-0.271945,-0.512259,-0.272909,0.814317
7,2.579817,-9.475207,-12.249874,-14.751704,-0.531988,1.241068,-0.490916,-0.260078,-0.103165,0.136352,-0.890509,0.049908,-0.45222,0.175656,-0.89351,-0.413261,-0.424731,-0.447492,0.786991
10,3.60605,-6.865936,-12.206641,-13.045385,2.609272,0.043233,1.706318,-0.250592,-0.1255,0.153934,-0.895999,-0.16356,-0.412835,0.082259,-0.961871,0.260839,-0.439885,0.19981,0.875544
5,2.004865,-6.579685,-12.576085,-13.460699,0.28625,-0.369444,-0.415313,-0.250029,-0.128447,0.141376,-0.866813,-0.157804,-0.473005,0.041874,-0.954262,0.296026,-0.49825,0.236871,0.83405
7,2.585637,-6.672378,-14.753423,-13.527298,-0.092693,-2.177337,-0.066599,-0.260252,-0.102884,0.108541,-0.792523,0.000674,-0.609841,-0.150958,-0.958228,0.242922,-0.584451,0.284702,0.759843
7,2.704708,-7.705632,-14.03819,-12.200687,-1.033254,0.715232,1.326612,-0.26713,-0.086039,0.14127,-0.887773,0.028787,-0.459381,-0.070854,-0.98925,0.127925,-0.450893,0.146161,0.880529
12,4.391911,-9.565561,-12.268455,-15.265095,-1.859929,1.769736,-3.064409,-0.25929,-0.104612,0.128594,-0.873799,0.06695,-0.481657,0.199898,-0.86774,-0.455048,-0.448459,-0.493948,0.744916
7,2.719102,-9.61786,-13.552891,-13.117232,-0.052299,-1.284436,2.147863,-0.26978,-0.073486,0.143243,-0.89601,0.140483,-0.421226,0.031085,-0.939656,-0.340705,-0.44373,-0.318411,0.837686
5,1.921503,-9.249834,-13.831257,-12.730638,0.368026,-0.278366,0.386594,-0.27042,-0.071945,0.142989,-0.893831,0.131846,-0.428582,-0.006511,-0.970253,-0.242007,-0.447816,-0.213559,0.868247
6,2.180145,-9.760729,-14.392354,-13.160365,-0.510895,-0.561097,-0.429727,-0.272694,-0.061471,0.131089,-0.858449,0.209743,-0.468053,-0.006307,-0.929662,-0.368359,-0.512468,-0.313311,0.799508
10,3.605602,-7.401983,-13.243107,-12.012463,2.358746,1.149248,1.147902,-0.26246,-0.097417,0.155264,-0.914988,-0.047837,-0.400635,-0.015768,-0.977064,0.21236,-0.401719,0.200681,0.893504
9,3.459425,-9.374927,-14.739668,-12.110603,-1.972943,-1.496562,-0.09814,-0.274593,-0.053947,0.137896,-0.870418,0.204801,-0.447694,-0.08715,-0.969265,-0.230065,-0.481144,-0.161268,0.86168
9,3.209509,-7.701215,-12.202555,-12.802312,1.673711,2.537114,-0.691709,-0.255649,-0.112627,0.160265,-0.921923,-0.100786,-0.374032,0.096465,-0.991595,0.086222,-0.379663,0.043419,0.924105
7,2.587045,-7.176184,-12.924497,-15.022901,0.525031,-0.721942,-2.220589,-0.249742,-0.126952,0.114337,-0.812219,-0.067923,-0.579384,0.075292,-0.995702,0.05394,-0.580736,0.000188,0.814092
8,2.835221,-7.934705,-12.519113,-13.754329,-0.758521,0.405384,1.268572,-0.256497,-0.113584,0.142073,-0.889809,-0.057656,-0.452677,0.10234,-0.994352,-0.028118,-0.448598,-0.071362,0.89088
7,2.60211,-8.575058,-13.658278,-14.992213,-0.640353,-1.139166,-1.237884,-0.260813,-0.098981,0.110493,-0.816715,0.088452,-0.570222,0.088274,-0.966577,-0.240701,-0.572573,-0.246971,0.781771
9,3.296299,-7.063173,-12.068538,-14.07815,1.511886,1.58974,0.914063,-0.247694,-0.132579,0.140305,-0.868379,-0.152231,-0.471958,0.120526,-0.982099,0.144761,-0.48568,0.068843,0.871421
9,3.445639,-8.818271,-12.473363,-15.103394,-1.755098,-0.404825,-1.025244,-0.256953,-0.111101,0.125306,-0.860719,0.02335,-0.508544,0.172109,-0.93813,-0.300484,-0.484169,-0.346209,0.803567
7,2.404454,-8.767297,-14.950536,-12.237866,0.050974,-2.477173,2.865528,-0.273406,-0.06105,0.130484,-0.855371,0.172002,-0.488626,-0.108127,-0.987706,-0.112899,-0.502162,-0.043748,0.863666
9,3.253803,-7.182534,-12.151934,-13.295249,1.584763,2.798602,-1.057383,-0.25134,-0.124122,0.15181,-0.896663,-0.14302,-0.418975,0.101824,-0.979909,0.171492,-0.4352,0.111138,0.893448
5,1.880433,-8.137061,-12.991661,-11.995669,-0.954528,-0.839727,1.29958,-0.264008,-0.090304,0.161763,-0.93222,-0.008525,-0.361792,0.01373,-0.998826,0.046465,-0.361844,0.038357,0.931449
7,2.588738,-8.960676,-14.285076,-12.225872,-0.823615,-1.293415,-0.230202,-0.272101,-0.06611,0.141743,-0.887357,0.142179,-0.438615,-0.061322,-0.986878,-0.14937,-0.454191,-0.10567,0.884615
7,2.445027,-7.355948,-12.400187,-13.625162,1.604728,1.884889,-1.39929,-0.252999,-0.121614,0.143755,-0.884587,-0.110734,-0.453039,0.093102,-0.989492,0.110624,-0.460649,0.055693,0.885833
10,3.732449,-9.290635,-12.098809,-15.162594,-1.934687,0.301377,-1.537432,-0.257377,-0.109868,0.131089,-0.878372,0.032235,-0.476889,0.20117,-0.893953,-0.400473,-0.439272,-0.447748,0.778821
10,3.633834,-6.711309,-13.002464,-12.960869,2.579326,-0.903655,2.201725,-0.255068,-0.117864,0.14308,-0.877728,-0.120014,-0.463886,0.00104,-0.953773,0.300527,-0.478669,0.263387,0.837558
10,3.637901,-9.085704,-13.403017,-15.066168,-2.374396,-0.400553,-2.105299,-0.262169,-0.095624,0.114968,-0.832226,0.109672,-0.543482,0.124402,-0.930081,-0.345649,-0.543475,-0.355324,0.760513
5,1.786815,-9.555294,-14.805125,-13.505011,-0.46959,-1.402108,1.561156,-0.272186,-0.061774,0.119582,-0.826356,0.224133,-0.516623,-0.013572,-0.93706,-0.348906,-0.562405,-0.281357,0.777521
7,2.497086,-9.587279,-11.959078,-13.165748,-0.031984,2.846047,0.339263,-0.261646,-0.094044,0.164841,-0.944426,0.023896,-0.327853,0.114046,-0.928207,-0.354154,-0.312808,-0.371898,0.873981
10,3.613183,-7.219688,-12.538268,-12.430649,2.367591,-0.57919,0.735099,-0.25634,-0.111703,0.159411,-0.916608,-0.112737,-0.383562,0.051477,-0.973247,0.223919,-0.398653,0.185552,0.898135
4,1.424055,-7.054362,-12.204957,-13.185977,0.165326,0.333311,-0.755328,-0.251271,-0.124273,0.152354,-0.896114,-0.149247,-0.417978,0.091173,-0.973774,0.208451,-0.438248,0.148729,0.886464
6,2.172365,-7.315316,-12.978177,-15.0462,-0.260955,-0.77322,-1.860223,-0.250791,-0.124594,0.113763,-0.813216,-0.05327,-0.579518,0.079515,-0.99659,0.02202,-0.578887,-0.028181,0.814921
6,2.276738,-7.253017,-14.270513,-14.281668,0.062299,-1.292336,0.764533,-0.258688,-0.10553,0.107071,-0.794751,0.020414,-0.606593,-0.050629,-0.995766,0.076722,-0.602672,0.091719,0.792701
7,2.586384,-6.5613,-12.809862,-12.294993,0.691717,1.46065,1.986674,-0.255083,-0.116029,0.155396,-0.901017,-0.143577,-0.409333,0.00323,-0.924935,0.380112,-0.433325,0.341278,0.834122
9,3.408085,-8.241818,-14.356014,-12.801377,-1.680518,-1.546152,-0.506383,-0.268731,-0.080137,0.130157,-0.862021,0.090941,-0.498647,-0.059227,-0.997688,-0.033334,-0.500659,0.000799,0.865644
7,2.467146,-7.150175,-13.200474,-13.284154,1.091643,1.15554,-0.482777,-0.257504,-0.112418,0.136737,-0.870737,-0.071796,-0.48648,0.009077,-0.983604,0.180115,-0.491588,0.152464,0.857377
7,2.452184,-8.387531,-14.286945,-13.154608,-1.237356,-1.086471,0.129546,-0.268067,-0.081752,0.126944,-0.854895,0.098218,-0.50942,-0.035872,-0.99549,-0.087817,-0.515877,-0.056815,0.854777
9,3.420025,-6.61388,-13.524461,-12.703333,1.773651,0.762483,0.451275,-0.258258,-0.111125,0.138672,-0.869895,-0.091722,-0.484633,-0.056885,-0.940279,0.335617,-0.486651,0.319636,0.813022
16,6.059427,-9.816393,-12.771413,-14.44273,-3.202513,0.753048,-1.739398,-0.264665,-0.090078,0.135745,-0.887168,0.10899,-0.44839,0.137759,-0.879358,-0.455797,-0.444014,-0.466182,0.765196
10,3.89049,-6.482851,-12.751238,-14.529524,3.333542,0.020175,-0.086794,-0.246313,-0.135213,0.12203,-0.817983,-0.14081,-0.557742,0.035995,-0.970068,0.240153,-0.575069,0.176428,0.798854
7,2.42471,-7.878802,-13.906304,-14.320973,-1.39595,-1.155066,0.208551,-0.260664,-0.101546,0.114023,-0.820982,0.042866,-0.569342,0.01454,-0.998402,-0.054603,-0.570933,-0.053121,0.819276
6,2.148823,-8.637762,-14.728066,-12.631735,-0.75896,-0.821762,1.689238,-0.271571,-0.068825,0.128298,-0.853694,0.146589,-0.499718,-0.079915,-0.990762,-0.109564,-0.511289,-0.053612,0.857735
7,2.447273,-7.918551,-15.196215,-13.850797,0.719211,-0.468149,-1.219063,-0.265875,-0.082425,0.102217,-0.779175,0.129653,-0.613251,-0.09584,-0.994309,-0.046517,-0.615995,0.022537,0.787427
7,2.451792,-8.793093,-14.909548,-14.901102,-0.874542,0.286668,-1.050305,-0.264952,-0.079854,0.095904,-0.76281,0.190834,-0.617822,0.018431,-0.958664,-0.283944,-0.64662,-0.228036,0.72793
7,2.594523,-9.269813,-12.097894,-13.858099,-0.47672,2.811653,1.043004,-0.260216,-0.101857,0.151217,-0.919444,0.013263,-0.392997,0.142595,-0.93423,-0.326927,-0.371528,-0.356671,0.857177
9,3.242933,-7.54709,-13.170979,-12.16227,1.722724,-1.073085,1.695828,-0.262348,-0.097699,0.154718,-0.914926,-0.042502,-0.401378,-0.002948,-0.985567,0.169262,-0.402888,0.156088,0.901841
6,2.161156,-7.480971,-13.107837,-13.343754,0.066118,0.063141,-1.181484,-0.258565,-0.109539,0.138308,-0.878245,-0.052794,-0.475287,0.031173,-0.994238,0.102561,-0.478097,0.075279,0.875075
7,2.525709,-7.111369,-15.235423,-12.556754,0.369603,-2.127585,0.787001,-0.267474,-0.083782,0.115635,-0.815604,0.062342,-0.575243,-0.188183,-0.958946,0.212153,-0.538617,0.281397,0.794171
13,4.916157,-8.618537,-14.524772,-14.207267,-1.507169,0.710651,-1.650513,-0.266221,-0.083044,0.109951,-0.808504,0.140735,-0.571415,0.001405,-0.978766,-0.204974,-0.588268,-0.166564,0.791326
5,1.673757,-8.951906,-14.97706,-14.92672,-0.333369,-0.452288,-0.719453,-0.265589,-0.076914,0.095378,-0.759821,0.207724,-0.616055,0.024446,-0.948484,-0.315879,-0.650077,-0.255128,0.715758
4,1.71182,-8.627449,-14.700647,-14.980212,0.324458,0.276413,-0.053492,-0.263602,-0.085196,0.096899,-0.76856,0.165486,-0.618005,0.025557,-0.966567,-0.255136,-0.639719,-0.211933,0.738813
6,2.222764,-8.681409,-14.934652,-13.345382,-0.053961,-0.234004,1.634831,-0.270167,-0.0713,0.115949,-0.820123,0.165935,-0.547598,-0.060568,-0.984144,-0.16671,-0.56672,-0.103582,0.817374
8,3.101422,-6.643609,-14.787887,-14.022892,2.0378,0.146765,-0.67751,-0.25792,-0.106236,0.101064,-0.769089,0.006334,-0.63911,-0.145128,-0.966606,0.211212,-0.616698,0.255304,0.74465
7,2.389309,-7.224713,-14.996989,-12.503011,-0.581104,-0.209102,1.51988,-0.267555,-0.08444,0.120493,-0.830728,0.055299,-0.553925,-0.16286,-0.966677,0.197513,-0.524744,0.254388,0.812361
10,3.424965,-8.813648,-14.324171,-15.080115,-1.588935,0.672818,-2.577104,-0.263353,-0.087826,0.101389,-0.786046,0.155,-0.59842,0.06213,-0.953646,-0.294447,-0.616449,-0.268685,0.740135
7,2.542785,-7.730948,-15.099181,-13.100599,1.0827,-0.77501,1.979516,-0.267766,-0.08091,0.112881,-0.810732,0.102886,-0.576305,-0.126312,-0.990914,0.046208,-0.566508,0.110295,0.816642
7,2.567488,-7.185759,-12.702692,-14.08006,0.545188,2.396489,-0.979461,-0.252308,-0.123622,0.13195,-0.856598,-0.097948,-0.506602,0.07163,-0.990427,0.117997,-0.51346,0.064807,0.855663
5,1.789766,-6.911641,-12.017288,-15.208334,0.274118,0.685404,-1.128273,-0.242197,-0.14212,0.122339,-0.821395,-0.148381,-0.550721,0.13992,-0.985019,0.100799,-0.557591,0.00574,0.830096
7,2.510585,-6.720123,-14.474251,-12.096745,0.191518,-2.456963,3.111588,-0.265064,-0.093767,0.13252,-0.859841,-0.018143,-0.510239,-0.151035,-0.927343,0.342379,-0.479566,0.371602,0.794939
14,5.520726,-7.759754,-13.18211,-14.574275,-1.039632,1.29214,-2.47753,-0.256249,-0.113487,0.119847,-0.836178,-0.013879,-0.548282,0.071932,-0.996493,-0.042755,-0.545909,-0.075209,0.834462
6,2.200092,-9.550435,-13.738472,-13.195109,-1.790681,-0.556361,1.379166,-0.27011,-0.072722,0.139196,-0.886001,0.148637,-0.439214,0.02487,-0.943324,-0.330939,-0.463577,-0.304179,0.832209
6,2.244964,-9.040411,-14.628239,-12.486669,0.510025,-0.889767,0.70844,-0.272808,-0.063183,0.133368,-0.864826,0.170772,-0.472137,-0.069241,-0.980456,-0.184151,-0.494462,-0.126595,0.859931
7,2.596849,-6.824069,-14.552862,-14.443647,2.216342,0.075378,-1.956978,-0.256335,-0.10907,0.099183,-0.765514,0.010095,-0.643339,-0.100601,-0.983733,0.148826,-0.631631,0.178723,0.754387
7,2.324879,-8.370017,-14.569646,-12.280681,-1.545948,-0.016785,2.162967,-0.271158,-0.071429,0.13431,-0.869941,0.115851,-0.479355,-0.090979,-0.995473,-0.027495,-0.480497,0.019697,0.876775
