q1g,q2g,q3g
3.871999579209928211e-02,4.349231871834396967e-02,3.921814309734286685e-01
4.101243711347982157e-02,4.535722910839148914e-02,3.916873294511956094e-01
4.223308094735511026e-02,4.682449546453062300e-02,3.913787335659933975e-01
4.213239994501476182e-02,4.726012779024883759e-02,3.913563998517753939e-01
4.119395549893032499e-02,4.648575346706026318e-02,3.915584375396420902e-01
4.013088132710516953e-02,4.495394652061260321e-02,3.918234764934234171e-01
3.917929716954976493e-02,4.343714831715182051e-02,3.920423372405079099e-01
3.801112668659265004e-02,4.250099558649700349e-02,3.922287515220362342e-01
3.627884226874842494e-02,4.223856582289239880e-02,3.924506766683333869e-01
3.416986793294773950e-02,4.244691177227749579e-02,3.927162440669815791e-01
3.231752789018547956e-02,4.292810259348780327e-02,3.929520568152323756e-01
3.118765090167602283e-02,4.357828482288138294e-02,3.930846081047053020e-01
3.084776088441966435e-02,4.432680471070041955e-02,3.930924575395552956e-01
3.135668219200495738e-02,4.503388337506241540e-02,3.929792155323301728e-01
3.289522398643338064e-02,4.548189724764112318e-02,3.927489740826525244e-01
3.521170872034981580e-02,4.563230468022427821e-02,3.924288635232955347e-01
3.739734100144619794e-02,4.584116078498521457e-02,3.920781168141502793e-01
3.865754912504310720e-02,4.654784997252215534e-02,3.917501721947480031e-01
3.910779255277319066e-02,4.769186265711425343e-02,3.914631196349040998e-01
3.944374515418010846e-02,4.869951667827963210e-02,3.912223686424760039e-01
3.987979272305747225e-02,4.916447156545815378e-02,3.910543493657485103e-01
3.979046864827778807e-02,4.933697857557584054e-02,3.909898093636002825e-01
3.871895697041123630e-02,4.983555649562646656e-02,3.909835514494124364e-01
3.746596987682886126e-02,5.098277309110809535e-02,3.908839447242883347e-01
3.764644561593941119e-02,5.248690240235414500e-02,3.905464439675656596e-01
4.004712691869559416e-02,5.368145318289944956e-02,3.899990914426159083e-01
4.381719101428897811e-02,5.402499880247951802e-02,3.894490587408290794e-01
4.736662532824149896e-02,5.348304635935675899e-02,3.890955680606548173e-01
4.970480400070929894e-02,5.257980092752794626e-02,3.889591775689392739e-01
5.079782421099268003e-02,5.201723937926976127e-02,3.889249227256967312e-01
5.104763770024481340e-02,5.205270746209487293e-02,3.889255257466013860e-01
5.073178876236027895e-02,5.220943317677697454e-02,3.890309813700221220e-01
4.986476881029702768e-02,5.187438226636519045e-02,3.893175928745622461e-01
4.845990356195783305e-02,5.120217012662378608e-02,3.896839849169831393e-01
4.688557227527145876e-02,5.105417246130637687e-02,3.898754063796296965e-01
4.576854120758885869e-02,5.188818522908761333e-02,3.897363134018513864e-01
4.537496505367087651e-02,5.307623354198588717e-02,3.894008079727394600e-01
4.528860788685026145e-02,5.352877817173908037e-02,3.891827853547732419e-01
4.497286495580815613e-02,5.271273338961515037e-02,3.892866686699457679e-01
4.448622194037089861e-02,5.100906098678562040e-02,3.896342634385083215e-01
4.422008700270362719e-02,4.947077009702319228e-02,3.899555500808178921e-01
4.406013830586677504e-02,4.933882683280647885e-02,3.900210017152561104e-01
4.333190398881948263e-02,5.127814825498724222e-02,3.898057557543215812e-01
4.173658252723051743e-02,5.468439287020654405e-02,3.894713836184473532e-01
3.997082511655558612e-02,5.789550377078100940e-02,3.892202237201944359e-01
3.912313007295713935e-02,5.938090653657022294e-02,3.891679912828945875e-01
3.959374353658270951e-02,5.885353121425812573e-02,3.893058297715337179e-01
4.088774872629798857e-02,5.724046431831211756e-02,3.895254580398423427e-01
4.239908952242542328e-02,5.566669892825534816e-02,3.896794640576599633e-01
4.412898209211114919e-02,5.460416636804715090e-02,3.896450981248319456e-01
4.643777422964141810e-02,5.401798954540400211e-02,3.893600437487699240e-01
4.926127107150177903e-02,5.397976111556748030e-02,3.888391316613923343e-01
5.182693583972520363e-02,5.470745156612190352e-02,3.882014056744379493e-01
5.325181146619684808e-02,5.613246906149896298e-02,3.876366925612544367e-01
5.333084659687654938e-02,5.781333403270371568e-02,3.872737559475837865e-01
5.273539704708198744e-02,5.930508450006953536e-02,3.870732724323831531e-01
5.249646823957158925e-02,6.039951689707742655e-02,3.868884074924039407e-01
5.320335111639221820e-02,6.109124946180985449e-02,3.866274173292907346e-01
5.453230417691536103e-02,6.156218221658572853e-02,3.863277359446429804e-01
5.552539112431473245e-02,6.208325770495151663e-02,3.860939473971091718e-01
5.535385107105153524e-02,6.265107170396237712e-02,3.860253937053743090e-01
5.397670683829804833e-02,6.280913756432177086e-02,3.861719760259804679e-01
5.225612348790650841e-02,6.217148222593730372e-02,3.864625877230887796e-01
5.129729381831770602e-02,6.111083007597990779e-02,3.866982417934599070e-01
5.153270869730135900e-02,6.052887081565008071e-02,3.867088593580716438e-01
5.252118990934456777e-02,6.081061877997349235e-02,3.865281133190554552e-01
5.372851994191329972e-02,6.132661667811953321e-02,3.863301417040914121e-01
5.516954424982201122e-02,6.113579120743232315e-02,3.862163901505673569e-01
5.703567906970795354e-02,6.004907937352763764e-02,3.861304424114823663e-01
5.896415982255004407e-02,5.885268566533001511e-02,3.859722393251022732e-01
6.005026192808338853e-02,5.853585298519121266e-02,3.857364223218294752e-01
5.959869810950427227e-02,5.939691884179416903e-02,3.855261471249329386e-01
5.774255448539021562e-02,6.091604330712824256e-02,3.854526811281835941e-01
5.537964437059479661e-02,6.235483836144647268e-02,3.855308042202301722e-01
5.360428118124319768e-02,6.341591086679973510e-02,3.856420519018075033e-01
5.305077338232509071e-02,6.437073096865429667e-02,3.856024294615618686e-01
5.351782713025554639e-02,6.559748315475569247e-02,3.853219044837957186e-01
5.424913360173230781e-02,6.703959514583895940e-02,3.849045777644455324e-01
5.466891249369144196e-02,6.824070214726304928e-02,3.845455236405704857e-01
5.482200864798862650e-02,6.885828499436721928e-02,3.843422732232141259e-01
5.509952256834328016e-02,6.901049846723306125e-02,3.842419208116051310e-01
5.572424236362735761e-02,6.920404402692725832e-02,3.841154145615762183e-01
5.663816757359271120e-02,6.988401753494213886e-02,3.838608956373079639e-01
5.767158853149684933e-02,7.095013049503844094e-02,3.835022588640743524e-01
5.870845899931825124e-02,7.178702327822902851e-02,3.831829229528570524e-01
5.973252111920633600e-02,7.195380170964997546e-02,3.829992698854242650e-01
6.073703802070827551e-02,7.164563670964690933e-02,3.828942395479339456e-01
6.156549162193500346e-02,7.137727702453906808e-02,3.827682722645941449e-01
6.194747982427872834e-02,7.138542177122861321e-02,3.826302230283233907e-01
6.183963134049645649e-02,7.146590987738121736e-02,3.825566686597686727e-01
6.165172317240095318e-02,7.134287314770085264e-02,3.825314264266809205e-01
6.187669829390816945e-02,7.113713117457157176e-02,3.824111359335942151e-01
6.245166852183087897e-02,7.135447967497542121e-02,3.820914266109545765e-01
6.272375212140438028e-02,7.222057942491173776e-02,3.816884696941962307e-01
6.221033005463617177e-02,7.312830394700027548e-02,3.814882309792625992e-01
6.121267874634365308e-02,7.310095991856239983e-02,3.816760679668002587e-01
6.048817811836657010e-02,7.192935905594084744e-02,3.821300685992131685e-01
6.045288690941601206e-02,7.061072302266759027e-02,3.825012946645454659e-01
6.075666746287445436e-02,7.055450263682631895e-02,3.825062942744928973e-01
6.062649575554122927e-02,7.243613839847658220e-02,3.821275681409884717e-01
5.968231661022122686e-02,7.572399750064973123e-02,3.815544209365009376e-01
5.846562445097635424e-02,7.902983848355310537e-02,3.810008337410814572e-01
5.805385377094160471e-02,8.097646407594372153e-02,3.805892591880642994e-01
5.910302841830239462e-02,8.111894025367202832e-02,3.803194339787123734e-01
6.134030878242646700e-02,8.024707767581649998e-02,3.800749430369324555e-01
6.390255417223789092e-02,7.960258730207592226e-02,3.797296572767726031e-01
6.599810723304262716e-02,7.969440164104815705e-02,3.793059879074728302e-01
6.732236204792349521e-02,7.997330295910391740e-02,3.789782199029261833e-01
6.811212049327342033e-02,7.959063258398466068e-02,3.788834311688459855e-01
6.890273632489274380e-02,7.825213681898697538e-02,3.789746283680381911e-01
7.007814724096905756e-02,7.644298908217356248e-02,3.790670879393408521e-01
7.149650093731513278e-02,7.516129057769929678e-02,3.789670245280229444e-01
7.259828030300426172e-02,7.531712528411804719e-02,3.785708985298809615e-01
7.298189685409099681e-02,7.701601055683533759e-02,3.779197803376155296e-01
7.282491827571763165e-02,7.934040867220841509e-02,3.771979035831239946e-01
7.262035012308643012e-02,8.101880754830906306e-02,3.766524444483885792e-01
7.255758566244169261e-02,8.145298917996703081e-02,3.764579727883132221e-01
7.231113949609767333e-02,8.117153992820004549e-02,3.765987788742631848e-01
7.151187786500796950e-02,8.134509602983419629e-02,3.768410603326000641e-01
7.035925939688453257e-02,8.281707902380647246e-02,3.768412124797490548e-01
6.952316882527895259e-02,8.538357350501625531e-02,3.764126446029015249e-01
6.933671893865299418e-02,8.786742210299128275e-02,3.757676626353935179e-01
6.933830699851092905e-02,8.891561482174480113e-02,3.754325940544248064e-01
6.892672616581488332e-02,8.790706481829753394e-02,3.757943545315072242e-01
6.826611171827406954e-02,8.532791622102633977e-02,3.767080719990554272e-01
6.818353847160452119e-02,8.243851299758489515e-02,3.775905700867251968e-01
6.913560225145502780e-02,8.055065851220861994e-02,3.779211932522781869e-01
7.057399273983541721e-02,8.024699924402647899e-02,3.776772987475139343e-01
7.148579254663950389e-02,8.107283696723523170e-02,3.772762073183120735e-01
7.142110382999862506e-02,8.202554622213273361e-02,3.771107039366595748e-01
7.085651057544066489e-02,8.256932150815947391e-02,3.771413385184995137e-01
7.078011665212882719e-02,8.310072677995428148e-02,3.769262605760218543e-01
7.202356850036220615e-02,8.421330023418338584e-02,3.760791376656131835e-01
7.467620914407012422e-02,8.572664982080982488e-02,3.747085360952915334e-01
7.785607337120555027e-02,8.688954293053238742e-02,3.733562788480541683e-01
8.023913025773216079e-02,8.740007436849625555e-02,3.725008449526594489e-01
8.109902308023789197e-02,8.769999900976360729e-02,3.721955391585033412e-01
8.079965098597774453e-02,8.824463325542197811e-02,3.721887073823736958e-01
8.020978647261142735e-02,8.886604825008784236e-02,3.722875441194316015e-01
7.975275680654488053e-02,8.906987994540496723e-02,3.725073993277094875e-01
7.921234952939749940e-02,8.885802929279774942e-02,3.728547329527615029e-01
7.832938812946692309e-02,8.906709734228890341e-02,3.730676597096782565e-01
7.722262399272410149e-02,9.065934832100383534e-02,3.727596973318005324e-01
7.609879216498098564e-02,9.368791675835466681e-02,3.718664376116605497e-01
7.485438396785781823e-02,9.723351529587201392e-02,3.707836461187579702e-01
7.326457267545727348e-02,1.003018084890330841e-01,3.699897412609857716e-01
7.151946804704116534e-02,1.024433607071326829e-01,3.696400637538955758e-01
7.020565399449636701e-02,1.035837492051924075e-01,3.696024361680227410e-01
6.967553847669495648e-02,1.037243356098999231e-01,3.697546087355912947e-01
6.961744780408779532e-02,1.028947845947305872e-01,3.701557118409448677e-01
6.952979877512840967e-02,1.011120154262326321e-01,3.709277677500722459e-01
6.945926652265346779e-02,9.836157400830937425e-02,3.720358494522253423e-01
6.998894284481857464e-02,9.480532745154894581e-02,3.732265262433512309e-01
7.152491795733140201e-02,9.101219664485124539e-02,3.741744133345625833e-01
7.390683630067243493e-02,8.790067587269964622e-02,3.746167872602989557e-01
7.670460958027412735e-02,8.631139148096539371e-02,3.744024107434062998e-01
7.957550380510376720e-02,8.647084799434692770e-02,3.735604104046972296e-01
8.217797548045087386e-02,8.786046841377657957e-02,3.723663212914465892e-01
8.397954802325609258e-02,8.976443605471501330e-02,3.712159306604180253e-01
8.448881512276583405e-02,9.184438425376971471e-02,3.703712860351441871e-01
8.375362168678544827e-02,9.395576611722188110e-02,3.698763521422043787e-01
8.241476717175441613e-02,9.568597534712967867e-02,3.696816281102384139e-01
8.113463764505104980e-02,9.656234389667534002e-02,3.697292019876242120e-01
8.014863983057579633e-02,9.675270077948594505e-02,3.698591631039344629e-01
7.938180975390107807e-02,9.707524356911402530e-02,3.698064842740372837e-01
7.874261198480095314e-02,9.814086200736335530e-02,3.694258741379869426e-01
7.826310282839124555e-02,9.969652961930049184e-02,3.688496771609929836e-01
7.821742543464740849e-02,1.009514107980462871e-01,3.682974446040283567e-01
7.906472929568748864e-02,1.013731239086663877e-01,3.678138507963375492e-01
8.097974741555667710e-02,1.010620029804012859e-01,3.673098573516255794e-01
8.338261501227078876e-02,1.004863995129717108e-01,3.668055034454661967e-01
8.524008205022043372e-02,9.994246302780740443e-02,3.665033130480226387e-01
8.592212460234698035e-02,9.934879062349882828e-02,3.665882727206798974e-01
8.557161436133604859e-02,9.862308994733358369e-02,3.670077622517970428e-01
8.461998602077447362e-02,9.808638572784864063e-02,3.675075389308770646e-01
8.337656446730420945e-02,9.813962478376481169e-02,3.678685637369432104e-01
8.221129606336677331e-02,9.868157217092501932e-02,3.680234327890723467e-01
8.167229116377483500e-02,9.927105350121477600e-02,3.679435950302235581e-01
8.207064887266515840e-02,9.984768128192010594e-02,3.675322915931616974e-01
8.311387826713392823e-02,1.008681524442502919e-01,3.667188077970663374e-01
8.421398658393770831e-02,1.026463206554989460e-01,3.655981070553927514e-01
8.504066011011075787e-02,1.048611701796798024e-01,3.644166624115477426e-01
8.559628491007742479e-02,1.069180347499334299e-01,3.634053559580244785e-01
8.588987802186787146e-02,1.085808050611288961e-01,3.626485750953172271e-01
8.594267811594687168e-02,1.099666808405393020e-01,3.620855484731916318e-01
8.608049019671280833e-02,1.109955509856008354e-01,3.616301016858788353e-01
8.676264476094094902e-02,1.111997013526859479e-01,3.613086270633220631e-01
8.793706573782478220e-02,1.102518634275111292e-01,3.612768036705873986e-01
8.881269306432565402e-02,1.085339926166071778e-01,3.616717171328596159e-01
8.846115376317734147e-02,1.069928593102047881e-01,3.624514245119754285e-01
8.660376962294463743e-02,1.063798962093323586e-01,3.634118857964785398e-01
8.387828384584597452e-02,1.068167592088735685e-01,3.642655278687009224e-01
8.148959380500586658e-02,1.080870149440033290e-01,3.646589209345971194e-01
8.059499518736981671e-02,1.099595786612897891e-01,3.642686391576560601e-01
8.170265935651875588e-02,1.119929029507543417e-01,3.630916524305283222e-01
8.433208354912920257e-02,1.134944154107380421e-01,3.615753788136022995e-01
8.719484612863961925e-02,1.140775130123498071e-01,3.603235231651397696e-01
8.901645316518100315e-02,1.140424253362172236e-01,3.596509624141497330e-01
8.942641050206190378e-02,1.140120294878724794e-01,3.594257272924230584e-01
8.899441693794475639e-02,1.144087532043891742e-01,3.592831498050291228e-01
8.832312478367730646e-02,1.153053287740331834e-01,3.590144084319715767e-01
8.748654648931314393e-02,1.163859707721153353e-01,3.587746987038831215e-01
8.654529326393237132e-02,1.169748470879667102e-01,3.588651986896595480e-01
8.607453630306732828e-02,1.164702319826126514e-01,3.593341240360573008e-01
8.663178886268781131e-02,1.149056630367465692e-01,3.599257268152463718e-01
8.793620396473000866e-02,1.129392758035586281e-01,3.604138826338157964e-01
8.910806361345462168e-02,1.113753429262868688e-01,3.607511532073422456e-01
8.965965776921731856e-02,1.108249889432892932e-01,3.608450139787922617e-01
8.986440040494642068e-02,1.116150148568319372e-01,3.604359112823599109e-01
9.017598129208180546e-02,1.136188979153681111e-01,3.593919649847380215e-01
9.068943494508080461e-02,1.160538268183638616e-01,3.580319039143079474e-01
9.128719504726094669e-02,1.177056275299491611e-01,3.569811912047423652e-01
9.201659022381485087e-02,1.177720575822332055e-01,3.566266413527781620e-01
9.314428776723679415e-02,1.165778993451690171e-01,3.567447857399156930e-01
9.489390031373100276e-02,1.152191176462935285e-01,3.567552450490930616e-01
9.716521699144141377e-02,1.144562831267328940e-01,3.563312591028732212e-01
9.948255784161687265e-02,1.141817204457097334e-01,3.556684376606268905e-01
1.012132094676416183e-01,1.139336027192688755e-01,3.551906257721506033e-01
1.019062786387859576e-01,1.136266870111036498e-01,3.551084205495428359e-01
1.015580783594226683e-01,1.136769119690378693e-01,3.552466823711257216e-01
1.006108779003398179e-01,1.145071345673290691e-01,3.552393932604577809e-01
9.959998759462289353e-02,1.159859448603497850e-01,3.549243665329113173e-01
9.866312148029496298e-02,1.174597916191950364e-01,3.545494556738440495e-01
9.742604973735628782e-02,1.184100477319377093e-01,3.545171418927899887e-01
9.543546351678736106e-02,1.189826663115541305e-01,3.549400190241835396e-01
9.264439241167989059e-02,1.197800654010303528e-01,3.555331433719108869e-01
8.951660731818847361e-02,1.212474185354897593e-01,3.558901790539008569e-01
8.680544883650329058e-02,1.232889080845158553e-01,3.557868348695371052e-01
8.528233738290727506e-02,1.253387465982204463e-01,3.552550588992841596e-01
8.545217459362569601e-02,1.267554594542643631e-01,3.544687927445679954e-01
8.733857335700662139e-02,1.272597352327212439e-01,3.535681234624196700e-01
9.046128608664601167e-02,1.270399239185915352e-01,3.525944847805220772e-01
9.393094457913388207e-02,1.263939659411993932e-01,3.516652604417253580e-01
9.676160090899409150e-02,1.253668333944233937e-01,3.511040362745213028e-01
9.852368902449344656e-02,1.239153490625983650e-01,3.511250724031315107e-01
9.978060587991943731e-02,1.223966247788116912e-01,3.513563756916621150e-01
1.014682840355037724e-01,1.215860796253653148e-01,3.510206661949768492e-01
1.037119915659316383e-01,1.219549890981408702e-01,3.498019185322568947e-01
1.055983074641431291e-01,1.229550720301419292e-01,3.483677264861211320e-01
1.061675504402588427e-01,1.233808263893679813e-01,3.477983952824078018e-01
1.052867454717007212e-01,1.226735600762407369e-01,3.485070245777668885e-01
1.035713082851572597e-01,1.216803945314717805e-01,3.498097763014493822e-01
1.019263201077978687e-01,1.218314004314384191e-01,3.505206615625456323e-01
1.012729581072321500e-01,1.236910761846691242e-01,3.498746519800265409e-01
1.020965149648410952e-01,1.266181481458510949e-01,3.479728952705585243e-01
1.037861364205946157e-01,1.296085376944733913e-01,3.456355982301206886e-01
1.047983589374499036e-01,1.319733890877968219e-01,3.439235597794923494e-01
1.039928377740296506e-01,1.333346495490511929e-01,3.435233921493950904e-01
1.017509305467329400e-01,1.335972536709260639e-01,3.442919133525212949e-01
9.951818272222735795e-02,1.331714093026293289e-01,3.453780891225155525e-01
9.845505660483246102e-02,1.329366960304874390e-01,3.458444071136999032e-01
9.874604512276805024e-02,1.336902614028485925e-01,3.452349655095542369e-01
9.988710009532289491e-02,1.354914106953453157e-01,3.437599794419112786e-01
1.011786084879291447e-01,1.375467806318845521e-01,3.421308885353297469e-01
1.020438886283302760e-01,1.388358320307794269e-01,3.411144959462293902e-01
1.022203688842967806e-01,1.389283798132830150e-01,3.410495060278563861e-01
1.016750589898981066e-01,1.381827792688401224e-01,3.417853705785390273e-01
1.003688756607183930e-01,1.372310227342016520e-01,3.430239314391131944e-01
9.838197743824925179e-02,1.364003287912084195e-01,3.445274631006439714e-01
9.633928269963953905e-02,1.355866257653339235e-01,3.460001158676113131e-01
9.532649241657448203e-02,1.345463962944027092e-01,3.470197359942892579e-01
9.611397138724875333e-02,1.332200394158890022e-01,3.472598554437323348e-01
9.842204658676237394e-02,1.317600779000155653e-01,3.468149845180401036e-01
1.009763241132121125e-01,1.303792372114562503e-01,3.462309782904579580e-01
1.023438715530962662e-01,1.292738085167619844e-01,3.461246446239106822e-01
1.019350124954111897e-01,1.285780023673820938e-01,3.467241767769745353e-01
1.003950215625173670e-01,1.283288918946564050e-01,3.477080607899906139e-01
9.909819551017121086e-02,1.285789606301812327e-01,3.483812335520040104e-01
9.921642181552950412e-02,1.294649226587192836e-01,3.480747632182970008e-01
1.010400696737174947e-01,1.309732785464630400e-01,3.466022105660981900e-01
1.039278692676754157e-01,1.327553381400078392e-01,3.443995215206613891e-01
1.067998806786941840e-01,1.342652339028887198e-01,3.422361598502075553e-01
1.087041570041163974e-01,1.350626818178599919e-01,3.408092890822647658e-01
1.091010972456053080e-01,1.351105633150498919e-01,3.404522269974971094e-01
1.080245953451552110e-01,1.348857340286416517e-01,3.409572587647603514e-01
1.061461529460883957e-01,1.350269372319317374e-01,3.416868763632402439e-01
1.044388293572133808e-01,1.357631444026646816e-01,3.420353554831950249e-01
1.035040433995830234e-01,1.368473996469985465e-01,3.418156785375844886e-01
1.032407751377984878e-01,1.379415468579572313e-01,3.412452934236308022e-01
1.031802676455959022e-01,1.388162131389592546e-01,3.406920363394660423e-01
1.030156255220142369e-01,1.392666655035855461e-01,3.404428774307168837e-01
1.028073954585264488e-01,1.392189476127463910e-01,3.405071901226469633e-01
1.028911920313166639e-01,1.389441199114584968e-01,3.405436958953208526e-01
1.037285623540244450e-01,1.389229624080806913e-01,3.400512185286883593e-01
1.055202820889003940e-01,1.394675357596390497e-01,3.387872106106684100e-01
1.076977741354538110e-01,1.405896514470437175e-01,3.370579172122438738e-01
1.090590343981941018e-01,1.420466124149559750e-01,3.355955595031952510e-01
1.087826037559442294e-01,1.432918733808841438e-01,3.351056176476392978e-01
1.072143147795826951e-01,1.436285099738972004e-01,3.358169918526320297e-01
1.054837639986785924e-01,1.428301880657894263e-01,3.372985375316342460e-01
1.045799367470459790e-01,1.414961711978786618e-01,3.386779795787320246e-01
1.048540686128800192e-01,1.404911543644708494e-01,3.392164367119394064e-01
1.061189180281527505e-01,1.401185502932521809e-01,3.387906849233858209e-01
1.079420518522516692e-01,1.400203138325473440e-01,3.378485684285932322e-01
1.098260106268201947e-01,1.398076261635936013e-01,3.369340589031392108e-01
1.112718998171872836e-01,1.395765615635421175e-01,3.362892003541778640e-01
1.118552767779570078e-01,1.397990766728377521e-01,3.358353809373654242e-01
1.114383529933791195e-01,1.407808806781324917e-01,3.354105961555670090e-01
1.103539112559510510e-01,1.423731586766020796e-01,3.349081593227587472e-01
1.093024438865337344e-01,1.441971891181220433e-01,3.342256931422505906e-01
1.089315770351586971e-01,1.459134805474329166e-01,3.332976132633453381e-01
1.093742882076039757e-01,1.472120408760430321e-01,3.322938965623732366e-01
1.101724292842814201e-01,1.477979123592346455e-01,3.316350447212073060e-01
1.106783880501058109e-01,1.476441436144742270e-01,3.316231902603964388e-01
1.104318709241997321e-01,1.471841356923869470e-01,3.321471657554044832e-01
1.093026280424777980e-01,1.469892589316708353e-01,3.328548522118478514e-01
1.075956602503021498e-01,1.472434627527814677e-01,3.334721761105381987e-01
1.061065602128796886e-01,1.476411305258816808e-01,3.338471217187849449e-01
1.056406724348543380e-01,1.478132098398980687e-01,3.338768120962881114e-01
1.062230508402918217e-01,1.476834529781134442e-01,3.336209067304320430e-01
1.069781032798676063e-01,1.473942316171650280e-01,3.334031404931056541e-01
1.069765594527727209e-01,1.470935952690766990e-01,3.335674061008716551e-01
1.061289228162406867e-01,1.469437073138669669e-01,3.340568979188396903e-01
1.051676181965032209e-01,1.471580369516914122e-01,3.343884663386666456e-01
1.048349188200157628e-01,1.477870300058199970e-01,3.341731197589654645e-01
1.051762718163867932e-01,1.485179511601999180e-01,3.335880184909058022e-01
1.057175636763858922e-01,1.489052502102435338e-01,3.331377982456716347e-01
1.061279458819191779e-01,1.488596224061950468e-01,3.330086655923700789e-01
1.065000202541844798e-01,1.487595640008481657e-01,3.328757852992452748e-01
1.070153622984584413e-01,1.490383160519002659e-01,3.323677088281338787e-01
1.076689084996129697e-01,1.497509601844963789e-01,3.314889584357985086e-01
1.082635526728398662e-01,1.506614603102897354e-01,3.305255676344228122e-01
1.085322737750936545e-01,1.515765049326267544e-01,3.297331689704314783e-01
1.083486769939390748e-01,1.524281852738862963e-01,3.291982274246745832e-01
1.079756253377940345e-01,1.531389003105019797e-01,3.288371598673194840e-01
1.079413362298424356e-01,1.536568058108071788e-01,3.284286126120770088e-01
1.085259016941619720e-01,1.540858499683176175e-01,3.277549268876660538e-01
1.094610534878948105e-01,1.546457931141738962e-01,3.267858419558480332e-01
1.102447232037306601e-01,1.554255819483983669e-01,3.257276934265963542e-01
1.106008312469779348e-01,1.562461547718962396e-01,3.248962870800909397e-01
1.105524360253850313e-01,1.568653111688571300e-01,3.244965184720058349e-01
1.103127364500861851e-01,1.573121512279803957e-01,3.244047305787357560e-01
1.102647535532295942e-01,1.578467488602752766e-01,3.242111143863316003e-01
1.107943160264323462e-01,1.585464417039323393e-01,3.236201962868991422e-01
1.119058218770882934e-01,1.590992849549908716e-01,3.228026285631410142e-01
1.131774644186772649e-01,1.590358152691829507e-01,3.222604588174307616e-01
1.141641739549605350e-01,1.581336353147417828e-01,3.223599163103300635e-01
1.146283548587196111e-01,1.567017042376616931e-01,3.230400647032753425e-01
1.143859598597213173e-01,1.555408082714844487e-01,3.239056489264485195e-01
1.132841719041635248e-01,1.554689621108004682e-01,3.245100399006805025e-01
1.115468442902293605e-01,1.567185515258033845e-01,3.245491585672241053e-01
1.099768167301081595e-01,1.587758914890377848e-01,3.238947416159151937e-01
1.094939996137414273e-01,1.608307021402212711e-01,3.225967248403442400e-01
1.103827824245859485e-01,1.623670546657411951e-01,3.208956286251501422e-01
1.120792722146811832e-01,1.633544789224445348e-01,3.191584245617007931e-01
1.136847873738761200e-01,1.639774505934976645e-01,3.177485390982794922e-01
1.145396762952722025e-01,1.643700403810129385e-01,3.169064035966179804e-01
1.144683045835405838e-01,1.645886634325768871e-01,3.166657600708475684e-01
1.138689754457223452e-01,1.646611786128984178e-01,3.167978671933854296e-01
1.135378703443820497e-01,1.645888346528395219e-01,3.169165021941853788e-01
1.139975677539222243e-01,1.643822743986573243e-01,3.167934244424294166e-01
1.149191453985886624e-01,1.640334986620800850e-01,3.166442317673847096e-01
1.154303456253550908e-01,1.634378082663908438e-01,3.169859005891882409e-01
1.150416939947774275e-01,1.625507035579736026e-01,3.180373270963425258e-01
1.141991658098216594e-01,1.616290594954311599e-01,3.192992260407114258e-01
1.139580387916055843e-01,1.610855824913084433e-01,3.198761259425412784e-01
1.151037347003348310e-01,1.610597268894050638e-01,3.192610459601106232e-01
1.173247576516102397e-01,1.613683530696463919e-01,3.177965170446044318e-01
1.191859932539292705e-01,1.618728881438514788e-01,3.164059515201478323e-01
1.192068372711243412e-01,1.626518719025408788e-01,3.158672726457604218e-01
1.171906950124048663e-01,1.637869872241264069e-01,3.162256695188836453e-01
1.143685191775457022e-01,1.651177075800591976e-01,3.168898269192682582e-01
1.122358915544779956e-01,1.663002284041448786e-01,3.172374126263415306e-01
1.114201991170130635e-01,1.670898411997127631e-01,3.170587159676409028e-01
1.116685465439221925e-01,1.675447089009147184e-01,3.164493616111096475e-01
1.125515687235025264e-01,1.679610582539131369e-01,3.154802357430128712e-01
1.138949707067972994e-01,1.686019895275958913e-01,3.141200087225559656e-01
1.155986043712427247e-01,1.694338483667029438e-01,3.124815699915011180e-01
1.172823280970469034e-01,1.701169716404368204e-01,3.110117544010942980e-01
1.182826485591246535e-01,1.703488293564260625e-01,3.102551549724023028e-01
1.180143626846521798e-01,1.702683441272680176e-01,3.103806189716277197e-01
1.164601049893587287e-01,1.703664583035615077e-01,3.110125681290988320e-01
1.144224918050118778e-01,1.709301420568075658e-01,3.115288233497824355e-01
1.131590677957250712e-01,1.717177510590499057e-01,3.114797440947412732e-01
1.134536130073482002e-01,1.722320896963241699e-01,3.108443609170309374e-01
1.149347173979190367e-01,1.721713077088646571e-01,3.100468966122390535e-01
1.164413930704667199e-01,1.716062107736682496e-01,3.096464734976152600e-01
1.171429523338144429e-01,1.708391963623785148e-01,3.098598283857006419e-01
1.171706400614939692e-01,1.701158748712468527e-01,3.104406869511666667e-01
1.171563399372265030e-01,1.694292784299088195e-01,3.110628519542520953e-01
1.173917492157411507e-01,1.686777893845396725e-01,3.116397964059345882e-01
1.176616982002347683e-01,1.679485784469050280e-01,3.121971657297433200e-01
1.177758860235137844e-01,1.674530553690914969e-01,3.126401663902733108e-01
1.178739031923438096e-01,1.672015741255418464e-01,3.128480537421775010e-01
1.180454715396093146e-01,1.669410516151422497e-01,3.129596430710776533e-01
1.179858865218222086e-01,1.665180229177016524e-01,3.132970241647046183e-01
1.174071439258411037e-01,1.661836754667674609e-01,3.138582133097351234e-01
1.166221261089123162e-01,1.664808823429489160e-01,3.140133552028289143e-01
